text,favourite_count,retweet_count,created_at
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-20 14:35:41
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 14:35:23
RT @SaskHealth: Good morning #YXE - the walk-in clinic at Prairieland will have AstraZeneca (2nd dose) and Moderna (1st dose) today. The dr…,0,27,2021-06-20 14:34:22
"RT @CityAM: Fancy a Covid jab? Here are all the free walk-in vaccine sites open in London this weekend 

Find your closest site! The full l…",0,22,2021-06-20 14:33:17
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 14:32:57
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 14:32:42
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:32:22
RT @SaskHealth: Good morning #YXE - the walk-in clinic at Prairieland will have AstraZeneca (2nd dose) and Moderna (1st dose) today. The dr…,0,27,2021-06-20 14:31:40
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:31:39
"WANT TO GET ADDED PROTECTION FROM SEVERE COVID-19 AND DEATH?
Vaccines with FDA Emergency Use Authorization can do that!
Protection from severe COVID-19 and death:
✅ Sinovac’s CoronaVac: 100%
✅ Pfizer-BioNTech’s Comirnaty: 100%
✅ Oxford-Astrazeneca: 1… https://t.co/adGCWEPRCV",0,0,2021-06-20 14:31:36
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 14:30:11
RT @SaskHealth: Good morning #YXE - the walk-in clinic at Prairieland will have AstraZeneca (2nd dose) and Moderna (1st dose) today. The dr…,0,27,2021-06-20 14:30:10
RT @thewire_in: PHE said that the Pfizer/Biontech COVID-19 vaccine was 96% effective against hospitalisation from the delta variant after t…,0,18,2021-06-20 14:30:08
"RT @JoannaBlythman: Official data, obtained by the Sunday Times, show that the MHRA received 2,734 reports of period problems linked to the…",0,19,2021-06-20 14:30:00
RT @SaskHealth: Good morning #YXE - the walk-in clinic at Prairieland will have AstraZeneca (2nd dose) and Moderna (1st dose) today. The dr…,0,27,2021-06-20 14:29:41
"RT @andrewbostom: UK Medicines &amp; Healthcare products Regulatory Agency has received 2,734 reports of period problems linked to the AstraZen…",0,45,2021-06-20 14:28:57
"RT @SteveFitSmart: @InsidersABC #insiders 
...if we take AstraZeneca out of the equation ie. Under 60, there is no other vaccine available…",0,10,2021-06-20 14:28:35
"RT @WestMidHospital: There is a COVID-19 vaccination drop-in clinic TODAY at Feltham Assembly Hall

First and second doses of Pfizer and As…",0,1,2021-06-20 14:28:09
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 14:28:04
"RT @bujibabiera: Making people fall in line for 8 to 12 hours just to get a vaccine—regardless if it’s Sinovac, AstraZeneca, Sputnik or Pfi…",0,481,2021-06-20 14:27:43
"@broomstick33 No, the elderly have to line up behind #AstraZeneca, and wait 12 weeks between shots during peak #Covid season. They were never given the option of Pfizer unless they were in a nursing home.",4,1,2021-06-20 14:27:25
"RT @SteveFitSmart: @InsidersABC #insiders 
...if we take AstraZeneca out of the equation ie. Under 60, there is no other vaccine available…",0,10,2021-06-20 14:27:08
RT @SaskHealth: Good morning #YXE - the walk-in clinic at Prairieland will have AstraZeneca (2nd dose) and Moderna (1st dose) today. The dr…,0,27,2021-06-20 14:25:38
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:25:33
"RT @AlfredoGenom: The PH has just signed a supply agreement with Pfizer worth 40 million doses. With this, we have now secured 113 million…",0,50,2021-06-20 14:25:28
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 14:25:00
"RT @DOHgovph: WANT TO GET ADDED PROTECTION FROM SEVERE COVID-19 AND DEATH?

Vaccines with FDA Emergency Use Authorization can do that!

Pro…",0,192,2021-06-20 14:24:18
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 14:24:07
"RT @bujibabiera: Making people fall in line for 8 to 12 hours just to get a vaccine—regardless if it’s Sinovac, AstraZeneca, Sputnik or Pfi…",0,481,2021-06-20 14:24:06
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 14:23:47
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:23:42
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-20 14:23:38
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 14:23:19
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:22:47
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:22:46
"RT @JoannaBlythman: Official data, obtained by the Sunday Times, show that the MHRA received 2,734 reports of period problems linked to the…",0,19,2021-06-20 14:22:00
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 14:21:50
RT @SaskHealth: Good morning #YXE - the walk-in clinic at Prairieland will have AstraZeneca (2nd dose) and Moderna (1st dose) today. The dr…,0,27,2021-06-20 14:21:41
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:21:13
"RT @SteveFitSmart: @InsidersABC #insiders 
...if we take AstraZeneca out of the equation ie. Under 60, there is no other vaccine available…",0,10,2021-06-20 14:20:31
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:20:08
RT @SaskHealth: Good morning #YXE - the walk-in clinic at Prairieland will have AstraZeneca (2nd dose) and Moderna (1st dose) today. The dr…,0,27,2021-06-20 14:20:02
RT @SaskHealth: Good morning #YXE - the walk-in clinic at Prairieland will have AstraZeneca (2nd dose) and Moderna (1st dose) today. The dr…,0,27,2021-06-20 14:19:53
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:19:43
Good morning #YXE - the walk-in clinic at Prairieland will have AstraZeneca (2nd dose) and Moderna (1st dose) today. The drive-thru has Pfizer (1st or 2nd dose). For the latest info visit https://t.co/Mh44eNmrrF.,43,27,2021-06-20 14:19:36
"RT @NorthLincsCNews: Walk-in Covid-19 jabs are available at the Crosby ONE Centre in a pop-up vaccination clinic on Tuesday 22 June.
No app…",0,4,2021-06-20 14:19:26
RT @DrEricDing: 13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if dif…,0,94,2021-06-20 14:19:04
"RT @JoannaBlythman: Official data, obtained by the Sunday Times, show that the MHRA received 2,734 reports of period problems linked to the…",0,19,2021-06-20 14:17:51
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 14:17:32
"13) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if different), you can see a substantial drop for 1 dose. But even 2 doses has a ~8% drop as well. Also AZ’s 2 dose is actually 60%. 
https://t.co/QBWhP4neLL https://t.co/VCIQzkXqIm",183,94,2021-06-20 14:16:50
RT @lizamariiie: People complaining that Davao got a “lion’s share” of Pfizer vaccine. What’s your source? And did we ever complain when th…,0,4,2021-06-20 14:15:51
Why wait for delta variant to take hold! Offer second jab of Pfizer to all that already have astrazeneca as first dose. Smart...,0,0,2021-06-20 14:15:43
"https://t.co/T2VzFswt5U Dê Like
219 | Top 10 By Pipeline Size - Pharma Companies
✔ Brazil SFE Company®

@Novartis
@Takeda
@Johnson&amp;Johnson
@AstraZeneca
@Sanofi
@Roche
@GSK
@Merck
@Pfizer
@EliLilly https://t.co/jDD9dShYHp",0,0,2021-06-20 14:15:14
"RT @JoannaBlythman: Official data, obtained by the Sunday Times, show that the MHRA received 2,734 reports of period problems linked to the…",0,19,2021-06-20 14:13:53
"RT @SteveFitSmart: @InsidersABC #insiders 
...if we take AstraZeneca out of the equation ie. Under 60, there is no other vaccine available…",0,10,2021-06-20 14:13:48
"RT @NorthLincsCNews: Walk-in Covid-19 jabs are available at the Crosby ONE Centre in a pop-up vaccination clinic on Tuesday 22 June.
No app…",0,4,2021-06-20 14:13:11
RT @ShiannonC: 'Pfizer wanted to make an example out of Aus last June abt how 2 properly conduct a vaccine rollout. We could hve had 40m do…,0,39,2021-06-20 14:09:42
"The irony that #Pfizer(more asset-stripper than pharmaceutical innovator IMO)will benefit by $73bn till 2023&amp;may have enough cash to buy up #AstraZeneca's non-profit Cov-19 vacc. &amp;research labs[competitor, as they are]&amp;close them all down-as they have done in the past-is palpable",0,0,2021-06-20 14:08:51
"RT @JoannaBlythman: Official data, obtained by the Sunday Times, show that the MHRA received 2,734 reports of period problems linked to the…",0,19,2021-06-20 14:07:45
RT @thewire_in: PHE said that the Pfizer/Biontech COVID-19 vaccine was 96% effective against hospitalisation from the delta variant after t…,0,18,2021-06-20 14:07:35
RT @thewire_in: PHE said that the Pfizer/Biontech COVID-19 vaccine was 96% effective against hospitalisation from the delta variant after t…,0,18,2021-06-20 14:07:14
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 14:06:44
RT @julesserkin: @carlaf_to @user96603761 @jojojojoos @AstraZeneca @pfizer @H_Higginson44 @hibbsy1973 My neurologist said he’d seen 2 women…,0,4,2021-06-20 14:06:26
"RT @LowyatNET: Khairy Jamaluddin: Mixing Of #AstraZeneca And #Pfizer Vaccines A Possibility

https://t.co/9T5PHCGCNc https://t.co/f8wOkPZxQf",0,13,2021-06-20 14:05:14
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 14:05:03
"RT @JoannaBlythman: Official data, obtained by the Sunday Times, show that the MHRA received 2,734 reports of period problems linked to the…",0,19,2021-06-20 14:05:02
"Walk-in Covid-19 jabs are available at the Crosby ONE Centre in a pop-up vaccination clinic on Tuesday 22 June.
No appointment necessary, the Digby Street centre in Scunthorpe (DN15 7LU) is open 8.30am-4pm.
Both AstraZeneca and Pfizer vaccines are available, first doses only. https://t.co/9dfJr68lt3",0,4,2021-06-20 14:05:00
"Official data, obtained by the Sunday Times, show that the MHRA received 2,734 reports of period problems linked to the AstraZeneca vaccine, 1,158 related to the Pfizer jab, and 66 linked to the Moderna vaccine up to May 17th. https://t.co/r348EbttTu",35,19,2021-06-20 14:04:39
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 14:04:38
"RT @abirballan: Relative Risk Reduction (RRR) vs Absolute Risk Reduction of vaccines (ARR) of vaccines.
RRR reported by vaccine manufacture…",0,55,2021-06-20 14:03:46
RT @Saints_Dragons: This was an absolutely appalling decision by Morrison. They refused Pfizer offer of 40 million doses claiming AstraZene…,0,231,2021-06-20 14:01:06
"UP is already a pioneer in this. They mixed Covishield with Covaxin for 20 people.😎

'Vaccinating with AstraZeneca &amp; Pfizer vaccines produces a potent immune response against the virus, researchers conducting a study in Spain have found.' 
https://t.co/jy1EAkolmT",0,0,2021-06-20 14:01:03
"Money behind anti #AstraZeneca , it costs $4 US vs Pfizer at $20 . Read https://t.co/fTmdzKesx1 https://t.co/jCDIpyzSJQ",0,0,2021-06-20 14:00:52
RT @thewire_in: PHE said that the Pfizer/Biontech COVID-19 vaccine was 96% effective against hospitalisation from the delta variant after t…,0,18,2021-06-20 13:59:18
"@BristOliver If the Pfizer and AstraZeneca Vaccines are 96% and 92% effective against Hospitalisation after 2 doses how does this effect future predictions?
https://t.co/WYYoOSDjBz",0,0,2021-06-20 13:56:52
"@DrEricDing @GosiaGasperoPhD thats astrazeneca is useless shit,,  thats it!!  plz change vaccine,,  pfizer efficacy is not 88% delta variant its biggest lie,,  its around 75% not 88%!",0,0,2021-06-20 13:55:17
"RT @MFTnhs: ‼️ We have walk-in vaccine slots free 𝗧𝗢𝗗𝗔𝗬 for over 18s. ‼️

ℹ️ Head to the @MFT_MRI walk-in from 9am-4pm Saturday and Sunday.…",0,28,2021-06-20 13:54:05
"@DrEricDing thats astrazeneca is useless shit,,  thats it!!  plz change vaccine,,  pfizer efficacy is not 88% delta variant its biggest lie,,  its around 75% not 88%!",0,0,2021-06-20 13:52:07
RT @eatatjoe2: This is a story that received very little exposure in OZ media. I wonder why? Sounds totally relevant to discussions about A…,0,68,2021-06-20 13:51:20
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 13:49:53
"@Telegraph Real effectiveness of vaccines:
""ARRs: 1·3% for the AstraZeneca–Oxford, 1·2% for the Moderna–NIH, 1·2% for the J&amp;J, 0·93% for the Gamaleya, and 0·84% for the Pfizer–BioNTech vaccines.
Source:
https://t.co/6lhNnhHeXM",1,1,2021-06-20 13:48:04
RT @ShiannonC: 'Pfizer wanted to make an example out of Aus last June abt how 2 properly conduct a vaccine rollout. We could hve had 40m do…,0,39,2021-06-20 13:46:42
"Allow 12 weeks between vaccines (&gt; effective) and we could start giving mRNA vax to ALL.
At LEAST offer #Pfizer as a 2nd dose to those who had 1st #AstraZeneca.   #QandA #TheDrum @InsidersABC @abcnews #covidaus @AlboMP @ScottMorrisonMP @GregHuntMP @Mark_Butler_MP",1,0,2021-06-20 13:45:37
"But of course this hasn't happened and is extremely unlikely.

However, given the escape tendencies of B.1.617.2, Pfizer and AstraZeneca should probably start spinning up boosters against this particular variant.",0,0,2021-06-20 13:45:26
RT @Mana54419246: Appalling decision by #MorrisonGovernment #Pfizer offered 40 million doses claiming AstraZeneca was cheaper. #PfizerVacci…,0,25,2021-06-20 13:43:04
"RT @andrewbostom: UK Medicines &amp; Healthcare products Regulatory Agency has received 2,734 reports of period problems linked to the AstraZen…",0,45,2021-06-20 13:42:31
"RT @MFTnhs: ‼️ We have walk-in vaccine slots free 𝗧𝗢𝗗𝗔𝗬 for over 18s. ‼️

ℹ️ Head to the @MFT_MRI walk-in from 9am-4pm Saturday and Sunday.…",0,28,2021-06-20 13:38:18
RT @thewire_in: PHE said that the Pfizer/Biontech COVID-19 vaccine was 96% effective against hospitalisation from the delta variant after t…,0,18,2021-06-20 13:38:14
"RT @little_b_o_y: Official data, obtained by the Sunday Times, show that the Medicines &amp; Healthcare products Regulatory Agency (MHRA) recei…",0,3,2021-06-20 13:37:39
"RT @PollyWi92611992: #insiders - on vaccine rollout &amp; hesitation around #AstraZeneca.
 Simple answer - incompetent #Morrison says “go for i…",0,33,2021-06-20 13:36:33
@jamestavendale son just got his  💉 @OfficialTmufc. No queues. No appointment needed. @AstraZeneca &amp; @pfizer. Over 18s. Why not get your son or daughter to go? Open until 8pm. https://t.co/mR8SinYkWK,1,0,2021-06-20 13:33:41
"Hmm they REALLY won't want you to read this will they ""they had been aware of the study, which showed that both the AstraZeneca and Pfizer vaccines were more effective at preventing hospitalisation with the variant than they were against previous strains."" https://t.co/mOs6rbl8qy",0,0,2021-06-20 13:33:01
RT @DurhamHealth: Residents who received a first dose of AstraZeneca vaccine are eligible to schedule their second dose appointment for Pfi…,0,11,2021-06-20 13:32:03
RT @DurhamHealth: Residents who received a first dose of AstraZeneca vaccine are eligible to schedule their second dose appointment for Pfi…,0,11,2021-06-20 13:31:14
RT @eatatjoe2: This is a story that received very little exposure in OZ media. I wonder why? Sounds totally relevant to discussions about A…,0,68,2021-06-20 13:29:55
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 13:29:42
"RT @CraigKellyMP: What an incompetent clown show 🤡🤡🤡

More than 800,000 thousands have been injected with a novel experimental genetic agen…",0,297,2021-06-20 13:29:35
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 13:28:33
"RT @GabbiBrondani: A fair amount of countries who are re-opening for travel are doing so based on travelers “being vaccinated”. 

Dubai ann…",0,1,2021-06-20 13:28:22
"RT @bujibabiera: Making people fall in line for 8 to 12 hours just to get a vaccine—regardless if it’s Sinovac, AstraZeneca, Sputnik or Pfi…",0,481,2021-06-20 13:28:12
"RT @MFTnhs: ‼️ We have walk-in vaccine slots free 𝗧𝗢𝗗𝗔𝗬 for over 18s. ‼️

ℹ️ Head to the @MFT_MRI walk-in from 9am-4pm Saturday and Sunday.…",0,28,2021-06-20 13:27:19
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-20 13:26:17
"@LindaDickson58 @ab_vax It’s the clinical evidence for AstraZeneca; 90 days for second dose of the AstraZeneca vaccine, maximizes it’s effect, (this does not include getting an mRNA Pfizer or Moderna as a second dose).  There is no such evidence for other vaccines, so get all other vaccines at 28 days!",0,0,2021-06-20 13:26:11
"Pfizer jab deadlier than AstraZeneca across Europe – leaked study https://t.co/nopinVOisX via @YouTube so, pros and cons and fake news and politics",0,0,2021-06-20 13:25:57
@sandidakar It's when Pfizer is ring fenced for old people. Astrazeneca is deported across Africa. J&amp;J is put in prison then sent to the rubbish tip. Sputnik is refused entry visa.,1,0,2021-06-20 13:25:40
"RT @jburnmurdoch: Here’s the key table from @PHE_uk new report on vaccine efficacy against hospitalisation with Delta variant:

After 1 dos…",0,2166,2021-06-20 13:25:11
RT @Saints_Dragons: This was an absolutely appalling decision by Morrison. They refused Pfizer offer of 40 million doses claiming AstraZene…,0,231,2021-06-20 13:24:48
"@ChinasCanada @JamesJa76530712 @SkyNews @pfizer @moderna_tx @AstraZeneca So what, it has zero fecks to do with you what someone else decides to do to there own body you pr1ck.",0,0,2021-06-20 13:24:34
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-20 13:24:19
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 13:24:10
RT @DurhamHealth: Residents who received a first dose of AstraZeneca vaccine are eligible to schedule their second dose appointment for Pfi…,0,11,2021-06-20 13:24:07
"RT @andrewbostom: UK Medicines &amp; Healthcare products Regulatory Agency has received 2,734 reports of period problems linked to the AstraZen…",0,45,2021-06-20 13:23:48
"@JohnRHewson My post on 12/05/21 -  ‘As an older Australian, why should I settle for the AstraZeneca vaccine (60 to 70%)when Pfizer (94%)was provided to Mr Morrison? He is over 50, not a frontline worker or vulnerable!’",1,0,2021-06-20 13:23:47
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 13:23:37
RT @PaulFaulkner2: First and second doses of the Pfizer jab and second doses of the AstraZeneca vaccine are available.   Second doses are o…,0,3,2021-06-20 13:23:34
"RT @fgfleeds: Vaccines are available at the Bilal Centre, Conway Road. No appointment needed. Anyone 18 and over. Monday 21 June to Friday…",0,4,2021-06-20 13:22:16
"RT @MFTnhs: ‼️ We have walk-in vaccine slots free 𝗧𝗢𝗗𝗔𝗬 for over 18s. ‼️

ℹ️ Head to the @MFT_MRI walk-in from 9am-4pm Saturday and Sunday.…",0,28,2021-06-20 13:21:27
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 13:21:25
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-20 13:21:19
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 13:20:29
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-20 13:19:52
"RT @Siobhain_Mc: PLEASE SPREAD THE WORD!

8 hours left at Morden's pop up vaccine hub: @OfficialTmufc, Bishopford Road, SM4 6BF

No queue!…",0,47,2021-06-20 13:18:46
"RT @bujibabiera: Making people fall in line for 8 to 12 hours just to get a vaccine—regardless if it’s Sinovac, AstraZeneca, Sputnik or Pfi…",0,481,2021-06-20 13:18:02
"@H0PEFILMZ @httpsem Pfizer and Moderna got nothing on mutants but AstraZeneca, Sinopharm and Sputnik can. The problem in my country is lack of those vaccines. My mom and brother didn't get their 1st, my dad is waiting on his 2nd, me and my sister-in-law aren't even eligible because we are under 30.",2,0,2021-06-20 13:17:45
"RT @HealthierLSC: **NEW POP-UP VACCINE CLINIC FOR #CHORLEY**

Chorley's Friday Street Car Park vaccine clinic has opened earlier than plann…",0,27,2021-06-20 13:15:44
RT @palaceletters: How the Morrison government’s 'appalling' error destroyed the vaccine rollout. Greg Hunt rejected offer of 40 million Pf…,0,119,2021-06-20 13:15:25
"RT @MFTnhs: ‼️ We have walk-in vaccine slots free 𝗧𝗢𝗗𝗔𝗬 for over 18s. ‼️

ℹ️ Head to the @MFT_MRI walk-in from 9am-4pm Saturday and Sunday.…",0,28,2021-06-20 13:15:21
"RT @HealthierLSC: **NEW POP-UP VACCINE CLINIC FOR #CHORLEY**

Chorley's Friday Street Car Park vaccine clinic has opened earlier than plann…",0,27,2021-06-20 13:15:20
"https://t.co/T2VzFswt5U Dê Like
219 | Top 10 By Pipeline Size - Pharma Companies
✔ Brazil SFE Company®

@Novartis
@Takeda
@Johnson&amp;Johnson
@AstraZeneca
@Sanofi
@Roche
@GSK
@Merck
@Pfizer
@EliLilly https://t.co/xuDVyxJafK",0,0,2021-06-20 13:15:13
RT @VoxEurop: 💉#vaccines #Covid_19:  🇪🇺  and 🇺🇸 decline #patent waivers and protect #BigPharma monopoly | @right2cure #TRIPSWaiver #noprofi…,0,1,2021-06-20 13:14:42
"RT @DOHgovph: WANT TO GET ADDED PROTECTION FROM SEVERE COVID-19 AND DEATH?

Vaccines with FDA Emergency Use Authorization can do that!

Pro…",0,192,2021-06-20 13:14:18
Residents who received a first dose of AstraZeneca vaccine are eligible to schedule their second dose appointment for Pfizer or Moderna at a Durham mass immunization clinic. This must be at least eight weeks following the first dose. 💉 https://t.co/KvDI35BKlY,19,11,2021-06-20 13:13:57
"News like this -- where many Brazilians, in spite of 500,000 Covid-19 dead, shun Sinovac and AstraZeneca vaccines and wait instead for Pfizer -- are read in Davao, hence the preference there too for Pfizer, in spite of the earlier push by Go for Sinovac?

https://t.co/onQv6lY79s",0,0,2021-06-20 13:11:06
RT @ShiannonC: 'Pfizer wanted to make an example out of Aus last June abt how 2 properly conduct a vaccine rollout. We could hve had 40m do…,0,39,2021-06-20 13:10:16
"RT @NHSTayside: Drop-in vax clinics are running across Tayside until Sunday - opening times extended in Angus.

Pfizer clinics: 30-39 year…",0,28,2021-06-20 13:10:14
#Vaccine #VaccineSideEffects #VaccineDeaths #CovidVaccine #Pfizer #AstraZeneca #Moderna Safe and effective right. Expose the largest human experiment that's ever taken place worldwide. https://t.co/LyGa8xHd7j,2,0,2021-06-20 13:09:32
RT @sumthink: Remember when YOUR government and YOUR doctors told you not to wait for Pfizer and it was totally safe and ok to have the Ast…,0,81,2021-06-20 13:09:00
💉#vaccines #Covid_19:  🇪🇺  and 🇺🇸 decline #patent waivers and protect #BigPharma monopoly | @right2cure #TRIPSWaiver #noprofitonpandemic #Ue #USA @MedsLawPolicy @GehlSampath @HealthGAP @AlbianiSara @TWN_Health #Moderna #Pfizer #AstraZeneca @WTO @who https://t.co/nYGajP2sgO,1,1,2021-06-20 13:07:56
"RT @TheRustler83: 3,752 people have died in Scotland, within 28 days of a vaxxine 🏴󠁧󠁢󠁳󠁣󠁴󠁿💉....

1,289 deaths after #Pfizer
2,461 deaths aft…",0,1307,2021-06-20 13:07:32
"RT @MFTnhs: ‼️ We have walk-in vaccine slots free 𝗧𝗢𝗗𝗔𝗬 for over 18s. ‼️

ℹ️ Head to the @MFT_MRI walk-in from 9am-4pm Saturday and Sunday.…",0,28,2021-06-20 13:07:20
"RT @fgfleeds: Vaccines are available at the Bilal Centre, Conway Road. No appointment needed. Anyone 18 and over. Monday 21 June to Friday…",0,4,2021-06-20 13:06:48
"RT @andrewbostom: UK Medicines &amp; Healthcare products Regulatory Agency has received 2,734 reports of period problems linked to the AstraZen…",0,45,2021-06-20 13:05:30
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-20 13:05:12
"RT @MFTnhs: ‼️ We have walk-in vaccine slots free 𝗧𝗢𝗗𝗔𝗬 for over 18s. ‼️

ℹ️ Head to the @MFT_MRI walk-in from 9am-4pm Saturday and Sunday.…",0,28,2021-06-20 13:03:25
"RT @NHSTayside: Drop-in vax clinics are running across Tayside until Sunday - opening times extended in Angus.

Pfizer clinics: 30-39 year…",0,28,2021-06-20 13:03:20
RT @eatatjoe2: This is a story that received very little exposure in OZ media. I wonder why? Sounds totally relevant to discussions about A…,0,68,2021-06-20 13:02:59
RT @ShiannonC: 'Pfizer wanted to make an example out of Aus last June abt how 2 properly conduct a vaccine rollout. We could hve had 40m do…,0,39,2021-06-20 13:02:44
